id,gender,age,condition,sample_size,n_obs,test_item,response
82,male,32,property,medium,6,1,7
82,male,32,property,medium,6,2,6
82,male,32,property,medium,6,3,2
82,male,32,property,medium,6,4,1
82,male,32,property,medium,6,5,0
82,male,32,property,medium,6,6,0
82,male,32,property,medium,6,7,0
82,male,32,property,large,12,1,7
82,male,32,property,large,12,2,8
82,male,32,property,large,12,3,5
82,male,32,property,large,12,4,0
82,male,32,property,large,12,5,0
82,male,32,property,large,12,6,0
82,male,32,property,large,12,7,0
83,male,28,category,small,2,1,8
83,male,28,category,small,2,2,8
83,male,28,category,small,2,3,7
83,male,28,category,small,2,4,4
83,male,28,category,small,2,5,4
83,male,28,category,small,2,6,5
83,male,28,category,small,2,7,6
83,male,28,category,medium,6,1,8
83,male,28,category,medium,6,2,5
83,male,28,category,medium,6,3,5
83,male,28,category,medium,6,4,4
83,male,28,category,medium,6,5,4
83,male,28,category,medium,6,6,4
83,male,28,category,medium,6,7,3
83,male,28,category,large,12,1,9
83,male,28,category,large,12,2,9
83,male,28,category,large,12,3,5
83,male,28,category,large,12,4,5
83,male,28,category,large,12,5,3
83,male,28,category,large,12,6,3
83,male,28,category,large,12,7,2
84,female,33,category,small,2,1,2
84,female,33,category,small,2,2,3
84,female,33,category,small,2,3,4
84,female,33,category,small,2,4,6
84,female,33,category,small,2,5,7
84,female,33,category,small,2,6,8
84,female,33,category,small,2,7,8
84,female,33,category,medium,6,1,4
84,female,33,category,medium,6,2,6
84,female,33,category,medium,6,3,7
84,female,33,category,medium,6,4,8
84,female,33,category,medium,6,5,8
84,female,33,category,medium,6,6,9
84,female,33,category,medium,6,7,9
84,female,33,category,large,12,1,5
84,female,33,category,large,12,2,7
84,female,33,category,large,12,3,8
84,female,33,category,large,12,4,8
84,female,33,category,large,12,5,9
84,female,33,category,large,12,6,9
84,female,33,category,large,12,7,9
85,female,54,category,small,2,1,8
85,female,54,category,small,2,2,7
85,female,54,category,small,2,3,5
85,female,54,category,small,2,4,2
85,female,54,category,small,2,5,2
85,female,54,category,small,2,6,2
85,female,54,category,small,2,7,1
85,female,54,category,medium,6,1,8
85,female,54,category,medium,6,2,6
85,female,54,category,medium,6,3,1
85,female,54,category,medium,6,4,1
85,female,54,category,medium,6,5,1
85,female,54,category,medium,6,6,0
85,female,54,category,medium,6,7,0
85,female,54,category,large,12,1,8
85,female,54,category,large,12,2,5
85,female,54,category,large,12,3,3
85,female,54,category,large,12,4,1
85,female,54,category,large,12,5,0
85,female,54,category,large,12,6,1
85,female,54,category,large,12,7,0
86,male,47,category,small,2,1,7
86,male,47,category,small,2,2,6
86,male,47,category,small,2,3,6
86,male,47,category,small,2,4,3
86,male,47,category,small,2,5,3
86,male,47,category,small,2,6,2
86,male,47,category,small,2,7,1
86,male,47,category,medium,6,1,7
86,male,47,category,medium,6,2,7
86,male,47,category,medium,6,3,4
86,male,47,category,medium,6,4,4
86,male,47,category,medium,6,5,4
86,male,47,category,medium,6,6,4
86,male,47,category,medium,6,7,4
86,male,47,category,large,12,1,7
86,male,47,category,large,12,2,6
86,male,47,category,large,12,3,5
86,male,47,category,large,12,4,4
86,male,47,category,large,12,5,4
86,male,47,category,large,12,6,3
86,male,47,category,large,12,7,2
87,female,53,category,small,2,1,0
87,female,53,category,small,2,2,0
87,female,53,category,small,2,3,5
87,female,53,category,small,2,4,8
87,female,53,category,small,2,5,7
87,female,53,category,small,2,6,8
87,female,53,category,small,2,7,8
87,female,53,category,medium,6,1,0
87,female,53,category,medium,6,2,1
87,female,53,category,medium,6,3,1
87,female,53,category,medium,6,4,7
87,female,53,category,medium,6,5,3
87,female,53,category,medium,6,6,4
87,female,53,category,medium,6,7,8
87,female,53,category,large,12,1,0
87,female,53,category,large,12,2,1
87,female,53,category,large,12,3,1
87,female,53,category,large,12,4,1
87,female,53,category,large,12,5,5
87,female,53,category,large,12,6,9
87,female,53,category,large,12,7,4
88,female,31,category,small,2,1,6
88,female,31,category,small,2,2,5
88,female,31,category,small,2,3,6
88,female,31,category,small,2,4,9
88,female,31,category,small,2,5,8
88,female,31,category,small,2,6,8
88,female,31,category,small,2,7,8
88,female,31,category,medium,6,1,8
88,female,31,category,medium,6,2,8
88,female,31,category,medium,6,3,8
88,female,31,category,medium,6,4,9
88,female,31,category,medium,6,5,9
88,female,31,category,medium,6,6,9
88,female,31,category,medium,6,7,9
88,female,31,category,large,12,1,7
88,female,31,category,large,12,2,8
88,female,31,category,large,12,3,8
88,female,31,category,large,12,4,9
88,female,31,category,large,12,5,9
88,female,31,category,large,12,6,9
88,female,31,category,large,12,7,9
89,female,26,category,small,2,1,7
89,female,26,category,small,2,2,6
89,female,26,category,small,2,3,7
89,female,26,category,small,2,4,4
89,female,26,category,small,2,5,2
89,female,26,category,small,2,6,1
89,female,26,category,small,2,7,2
89,female,26,category,medium,6,1,9
89,female,26,category,medium,6,2,9
89,female,26,category,medium,6,3,3
89,female,26,category,medium,6,4,2
89,female,26,category,medium,6,5,1
89,female,26,category,medium,6,6,0
89,female,26,category,medium,6,7,0
89,female,26,category,large,12,1,9
89,female,26,category,large,12,2,8
89,female,26,category,large,12,3,5
89,female,26,category,large,12,4,3
89,female,26,category,large,12,5,1
89,female,26,category,large,12,6,0
89,female,26,category,large,12,7,0
90,male,50,category,small,2,1,8
90,male,50,category,small,2,2,8
90,male,50,category,small,2,3,8
90,male,50,category,small,2,4,8
90,male,50,category,small,2,5,8
90,male,50,category,small,2,6,8
90,male,50,category,small,2,7,8
90,male,50,category,medium,6,1,8
90,male,50,category,medium,6,2,8
90,male,50,category,medium,6,3,8
90,male,50,category,medium,6,4,8
90,male,50,category,medium,6,5,8
90,male,50,category,medium,6,6,8
90,male,50,category,medium,6,7,8
90,male,50,category,large,12,1,9
90,male,50,category,large,12,2,9
90,male,50,category,large,12,3,9
90,male,50,category,large,12,4,9
90,male,50,category,large,12,5,9
90,male,50,category,large,12,6,9
90,male,50,category,large,12,7,9
91,female,27,category,small,2,1,9
91,female,27,category,small,2,2,8
91,female,27,category,small,2,3,6
91,female,27,category,small,2,4,4
91,female,27,category,small,2,5,2
91,female,27,category,small,2,6,2
91,female,27,category,small,2,7,2
91,female,27,category,medium,6,1,9
91,female,27,category,medium,6,2,7
91,female,27,category,medium,6,3,3
91,female,27,category,medium,6,4,6
91,female,27,category,medium,6,5,2
91,female,27,category,medium,6,6,2
91,female,27,category,medium,6,7,0
91,female,27,category,large,12,1,8
91,female,27,category,large,12,2,6
91,female,27,category,large,12,3,4
91,female,27,category,large,12,4,4
91,female,27,category,large,12,5,3
91,female,27,category,large,12,6,1
91,female,27,category,large,12,7,1
92,female,41,category,small,2,1,9
92,female,41,category,small,2,2,9
92,female,41,category,small,2,3,8
92,female,41,category,small,2,4,9
92,female,41,category,small,2,5,9
92,female,41,category,small,2,6,4
92,female,41,category,small,2,7,1
92,female,41,category,medium,6,1,9
92,female,41,category,medium,6,2,9
92,female,41,category,medium,6,3,7
92,female,41,category,medium,6,4,1
92,female,41,category,medium,6,5,0
92,female,41,category,medium,6,6,0
92,female,41,category,medium,6,7,0
92,female,41,category,large,12,1,9
92,female,41,category,large,12,2,9
92,female,41,category,large,12,3,3
92,female,41,category,large,12,4,1
92,female,41,category,large,12,5,0
92,female,41,category,large,12,6,0
92,female,41,category,large,12,7,0
93,male,30,category,small,2,1,1
93,male,30,category,small,2,2,7
93,male,30,category,small,2,3,5
93,male,30,category,small,2,4,6
93,male,30,category,small,2,5,6
93,male,30,category,small,2,6,3
93,male,30,category,small,2,7,3
93,male,30,category,medium,6,1,6
93,male,30,category,medium,6,2,4
93,male,30,category,medium,6,3,7
93,male,30,category,medium,6,4,5
93,male,30,category,medium,6,5,2
93,male,30,category,medium,6,6,3
93,male,30,category,medium,6,7,1
93,male,30,category,large,12,1,6
93,male,30,category,large,12,2,6
93,male,30,category,large,12,3,5
93,male,30,category,large,12,4,7
93,male,30,category,large,12,5,8
93,male,30,category,large,12,6,3
93,male,30,category,large,12,7,2
94,male,45,category,small,2,1,7
94,male,45,category,small,2,2,7
94,male,45,category,small,2,3,7
94,male,45,category,small,2,4,7
94,male,45,category,small,2,5,7
94,male,45,category,small,2,6,7
94,male,45,category,small,2,7,7
94,male,45,category,medium,6,1,9
94,male,45,category,medium,6,2,9
94,male,45,category,medium,6,3,9
94,male,45,category,medium,6,4,9
94,male,45,category,medium,6,5,9
94,male,45,category,medium,6,6,9
94,male,45,category,medium,6,7,9
94,male,45,category,large,12,1,9
94,male,45,category,large,12,2,9
94,male,45,category,large,12,3,9
94,male,45,category,large,12,4,9
94,male,45,category,large,12,5,9
94,male,45,category,large,12,6,9
94,male,45,category,large,12,7,9
95,male,42,property,small,2,1,9
95,male,42,property,small,2,2,9
95,male,42,property,small,2,3,7
95,male,42,property,small,2,4,4
95,male,42,property,small,2,5,2
95,male,42,property,small,2,6,2
95,male,42,property,small,2,7,1
95,male,42,property,medium,6,1,9
95,male,42,property,medium,6,2,9
95,male,42,property,medium,6,3,5
95,male,42,property,medium,6,4,2
95,male,42,property,medium,6,5,1
95,male,42,property,medium,6,6,1
95,male,42,property,medium,6,7,0
95,male,42,property,large,12,1,9
95,male,42,property,large,12,2,9
95,male,42,property,large,12,3,4
95,male,42,property,large,12,4,0
95,male,42,property,large,12,5,0
95,male,42,property,large,12,6,0
95,male,42,property,large,12,7,0
96,female,42,category,small,2,1,2
96,female,42,category,small,2,2,2
96,female,42,category,small,2,3,4
96,female,42,category,small,2,4,8
96,female,42,category,small,2,5,5
96,female,42,category,small,2,6,5
96,female,42,category,small,2,7,4
96,female,42,category,medium,6,1,8
96,female,42,category,medium,6,2,8
96,female,42,category,medium,6,3,7
96,female,42,category,medium,6,4,8
96,female,42,category,medium,6,5,2
96,female,42,category,medium,6,6,2
96,female,42,category,medium,6,7,3
96,female,42,category,large,12,1,9
96,female,42,category,large,12,2,9
96,female,42,category,large,12,3,8
96,female,42,category,large,12,4,8
96,female,42,category,large,12,5,7
96,female,42,category,large,12,6,5
96,female,42,category,large,12,7,5
97,male,69,category,small,2,1,0
97,male,69,category,small,2,2,1
97,male,69,category,small,2,3,4
97,male,69,category,small,2,4,6
97,male,69,category,small,2,5,4
97,male,69,category,small,2,6,7
97,male,69,category,small,2,7,8
97,male,69,category,medium,6,1,0
97,male,69,category,medium,6,2,1
97,male,69,category,medium,6,3,2
97,male,69,category,medium,6,4,3
97,male,69,category,medium,6,5,4
97,male,69,category,medium,6,6,8
97,male,69,category,medium,6,7,8
97,male,69,category,large,12,1,0
97,male,69,category,large,12,2,1
97,male,69,category,large,12,3,2
97,male,69,category,large,12,4,3
97,male,69,category,large,12,5,5
97,male,69,category,large,12,6,8
97,male,69,category,large,12,7,9
98,female,30,property,small,2,1,7
98,female,30,property,small,2,2,8
98,female,30,property,small,2,3,7
98,female,30,property,small,2,4,3
98,female,30,property,small,2,5,4
98,female,30,property,small,2,6,3
98,female,30,property,small,2,7,4
98,female,30,property,medium,6,1,9
98,female,30,property,medium,6,2,9
98,female,30,property,medium,6,3,7
98,female,30,property,medium,6,4,2
98,female,30,property,medium,6,5,1
98,female,30,property,medium,6,6,0
98,female,30,property,medium,6,7,0
98,female,30,property,large,12,1,9
98,female,30,property,large,12,2,9
98,female,30,property,large,12,3,6
98,female,30,property,large,12,4,0
98,female,30,property,large,12,5,0
98,female,30,property,large,12,6,0
98,female,30,property,large,12,7,0
99,female,25,category,small,2,1,9
99,female,25,category,small,2,2,4
99,female,25,category,small,2,3,7
99,female,25,category,small,2,4,7
99,female,25,category,small,2,5,8
99,female,25,category,small,2,6,6
99,female,25,category,small,2,7,5
99,female,25,category,medium,6,1,9
99,female,25,category,medium,6,2,6
99,female,25,category,medium,6,3,6
99,female,25,category,medium,6,4,2
99,female,25,category,medium,6,5,4
99,female,25,category,medium,6,6,3
99,female,25,category,medium,6,7,2
99,female,25,category,large,12,1,9
99,female,25,category,large,12,2,9
99,female,25,category,large,12,3,8
99,female,25,category,large,12,4,8
99,female,25,category,large,12,5,7
99,female,25,category,large,12,6,9
99,female,25,category,large,12,7,9
100,male,48,category,small,2,1,7
100,male,48,category,small,2,2,7
100,male,48,category,small,2,3,7
100,male,48,category,small,2,4,7
100,male,48,category,small,2,5,7
100,male,48,category,small,2,6,7
100,male,48,category,small,2,7,7
100,male,48,category,medium,6,1,8
100,male,48,category,medium,6,2,8
100,male,48,category,medium,6,3,8
100,male,48,category,medium,6,4,8
100,male,48,category,medium,6,5,8
100,male,48,category,medium,6,6,8
100,male,48,category,medium,6,7,8
100,male,48,category,large,12,1,9
100,male,48,category,large,12,2,9
100,male,48,category,large,12,3,9
100,male,48,category,large,12,4,9
100,male,48,category,large,12,5,9
100,male,48,category,large,12,6,9
100,male,48,category,large,12,7,9
101,male,27,property,small,2,1,9
101,male,27,property,small,2,2,9
101,male,27,property,small,2,3,9
101,male,27,property,small,2,4,9
101,male,27,property,small,2,5,9
101,male,27,property,small,2,6,9
101,male,27,property,small,2,7,9
101,male,27,property,medium,6,1,9
101,male,27,property,medium,6,2,9
101,male,27,property,medium,6,3,9
101,male,27,property,medium,6,4,9
101,male,27,property,medium,6,5,9
101,male,27,property,medium,6,6,9
101,male,27,property,medium,6,7,9
101,male,27,property,large,12,1,9
101,male,27,property,large,12,2,9
101,male,27,property,large,12,3,9
101,male,27,property,large,12,4,9
101,male,27,property,large,12,5,9
101,male,27,property,large,12,6,9
101,male,27,property,large,12,7,9
102,male,45,category,small,2,1,3
102,male,45,category,small,2,2,5
102,male,45,category,small,2,3,4
102,male,45,category,small,2,4,6
102,male,45,category,small,2,5,5
102,male,45,category,small,2,6,4
102,male,45,category,small,2,7,3
102,male,45,category,medium,6,1,5
102,male,45,category,medium,6,2,7
102,male,45,category,medium,6,3,7
102,male,45,category,medium,6,4,7
102,male,45,category,medium,6,5,7
102,male,45,category,medium,6,6,7
102,male,45,category,medium,6,7,6
102,male,45,category,large,12,1,8
102,male,45,category,large,12,2,6
102,male,45,category,large,12,3,6
102,male,45,category,large,12,4,4
102,male,45,category,large,12,5,7
102,male,45,category,large,12,6,7
102,male,45,category,large,12,7,3
103,male,31,property,small,2,1,7
103,male,31,property,small,2,2,9
103,male,31,property,small,2,3,8
103,male,31,property,small,2,4,6
103,male,31,property,small,2,5,4
103,male,31,property,small,2,6,4
103,male,31,property,small,2,7,4
103,male,31,property,medium,6,1,9
103,male,31,property,medium,6,2,8
103,male,31,property,medium,6,3,8
103,male,31,property,medium,6,4,5
103,male,31,property,medium,6,5,4
103,male,31,property,medium,6,6,4
103,male,31,property,medium,6,7,4
103,male,31,property,large,12,1,9
103,male,31,property,large,12,2,9
103,male,31,property,large,12,3,6
103,male,31,property,large,12,4,4
103,male,31,property,large,12,5,4
103,male,31,property,large,12,6,4
103,male,31,property,large,12,7,4
104,male,20,category,small,2,1,3
104,male,20,category,small,2,2,7
104,male,20,category,small,2,3,8
104,male,20,category,small,2,4,7
104,male,20,category,small,2,5,3
104,male,20,category,small,2,6,3
104,male,20,category,small,2,7,0
104,male,20,category,medium,6,1,9
104,male,20,category,medium,6,2,8
104,male,20,category,medium,6,3,8
104,male,20,category,medium,6,4,5
104,male,20,category,medium,6,5,2
104,male,20,category,medium,6,6,2
104,male,20,category,medium,6,7,0
104,male,20,category,large,12,1,8
104,male,20,category,large,12,2,9
104,male,20,category,large,12,3,6
104,male,20,category,large,12,4,0
104,male,20,category,large,12,5,0
104,male,20,category,large,12,6,0
104,male,20,category,large,12,7,0
105,male,21,property,small,2,1,5
105,male,21,property,small,2,2,5
105,male,21,property,small,2,3,4
105,male,21,property,small,2,4,3
105,male,21,property,small,2,5,3
105,male,21,property,small,2,6,3
105,male,21,property,small,2,7,3
105,male,21,property,medium,6,1,5
105,male,21,property,medium,6,2,5
105,male,21,property,medium,6,3,5
105,male,21,property,medium,6,4,2
105,male,21,property,medium,6,5,2
105,male,21,property,medium,6,6,2
105,male,21,property,medium,6,7,2
105,male,21,property,large,12,1,5
105,male,21,property,large,12,2,5
105,male,21,property,large,12,3,5
105,male,21,property,large,12,4,4
105,male,21,property,large,12,5,2
105,male,21,property,large,12,6,1
105,male,21,property,large,12,7,1
106,male,28,category,small,2,1,5
106,male,28,category,small,2,2,5
106,male,28,category,small,2,3,5
106,male,28,category,small,2,4,5
106,male,28,category,small,2,5,4
106,male,28,category,small,2,6,4
106,male,28,category,small,2,7,4
106,male,28,category,medium,6,1,8
106,male,28,category,medium,6,2,7
106,male,28,category,medium,6,3,5
106,male,28,category,medium,6,4,5
106,male,28,category,medium,6,5,4
106,male,28,category,medium,6,6,4
106,male,28,category,medium,6,7,4
106,male,28,category,large,12,1,7
106,male,28,category,large,12,2,6
106,male,28,category,large,12,3,5
106,male,28,category,large,12,4,5
106,male,28,category,large,12,5,5
106,male,28,category,large,12,6,5
106,male,28,category,large,12,7,3
107,male,29,category,small,2,1,6
107,male,29,category,small,2,2,6
107,male,29,category,small,2,3,7
107,male,29,category,small,2,4,3
107,male,29,category,small,2,5,2
107,male,29,category,small,2,6,2
107,male,29,category,small,2,7,2
107,male,29,category,medium,6,1,7
107,male,29,category,medium,6,2,7
107,male,29,category,medium,6,3,7
107,male,29,category,medium,6,4,4
107,male,29,category,medium,6,5,2
107,male,29,category,medium,6,6,2
107,male,29,category,medium,6,7,2
107,male,29,category,large,12,1,8
107,male,29,category,large,12,2,8
107,male,29,category,large,12,3,7
107,male,29,category,large,12,4,3
107,male,29,category,large,12,5,3
107,male,29,category,large,12,6,2
107,male,29,category,large,12,7,2
108,male,33,property,small,2,1,8
108,male,33,property,small,2,2,8
108,male,33,property,small,2,3,2
108,male,33,property,small,2,4,2
108,male,33,property,small,2,5,2
108,male,33,property,small,2,6,2
108,male,33,property,small,2,7,1
108,male,33,property,medium,6,1,8
108,male,33,property,medium,6,2,8
108,male,33,property,medium,6,3,3
108,male,33,property,medium,6,4,2
108,male,33,property,medium,6,5,1
108,male,33,property,medium,6,6,1
108,male,33,property,medium,6,7,1
108,male,33,property,large,12,1,8
108,male,33,property,large,12,2,8
108,male,33,property,large,12,3,4
108,male,33,property,large,12,4,1
108,male,33,property,large,12,5,1
108,male,33,property,large,12,6,1
108,male,33,property,large,12,7,1
109,male,31,category,small,2,1,4
109,male,31,category,small,2,2,4
109,male,31,category,small,2,3,4
109,male,31,category,small,2,4,4
109,male,31,category,small,2,5,4
109,male,31,category,small,2,6,4
109,male,31,category,small,2,7,4
109,male,31,category,medium,6,1,9
109,male,31,category,medium,6,2,9
109,male,31,category,medium,6,3,9
109,male,31,category,medium,6,4,9
109,male,31,category,medium,6,5,9
109,male,31,category,medium,6,6,9
109,male,31,category,medium,6,7,9
109,male,31,category,large,12,1,9
109,male,31,category,large,12,2,9
109,male,31,category,large,12,3,9
109,male,31,category,large,12,4,9
109,male,31,category,large,12,5,9
109,male,31,category,large,12,6,9
109,male,31,category,large,12,7,9
110,female,23,property,small,2,1,7
110,female,23,property,small,2,2,5
110,female,23,property,small,2,3,5
110,female,23,property,small,2,4,5
110,female,23,property,small,2,5,7
110,female,23,property,small,2,6,5
110,female,23,property,small,2,7,5
110,female,23,property,medium,6,1,5
110,female,23,property,medium,6,2,5
110,female,23,property,medium,6,3,5
110,female,23,property,medium,6,4,5
110,female,23,property,medium,6,5,5
110,female,23,property,medium,6,6,5
110,female,23,property,medium,6,7,5
110,female,23,property,large,12,1,5
110,female,23,property,large,12,2,5
110,female,23,property,large,12,3,5
110,female,23,property,large,12,4,5
110,female,23,property,large,12,5,5
110,female,23,property,large,12,6,5
110,female,23,property,large,12,7,5
111,female,25,category,small,2,1,8
111,female,25,category,small,2,2,5
111,female,25,category,small,2,3,3
111,female,25,category,small,2,4,1
111,female,25,category,small,2,5,1
111,female,25,category,small,2,6,0
111,female,25,category,small,2,7,2
111,female,25,category,medium,6,1,9
111,female,25,category,medium,6,2,8
111,female,25,category,medium,6,3,1
111,female,25,category,medium,6,4,1
111,female,25,category,medium,6,5,1
111,female,25,category,medium,6,6,0
111,female,25,category,medium,6,7,0
111,female,25,category,large,12,1,9
111,female,25,category,large,12,2,8
111,female,25,category,large,12,3,2
111,female,25,category,large,12,4,1
111,female,25,category,large,12,5,1
111,female,25,category,large,12,6,0
111,female,25,category,large,12,7,0
112,female,27,category,small,2,1,7
112,female,27,category,small,2,2,7
112,female,27,category,small,2,3,6
112,female,27,category,small,2,4,6
112,female,27,category,small,2,5,6
112,female,27,category,small,2,6,6
112,female,27,category,small,2,7,6
112,female,27,category,medium,6,1,8
112,female,27,category,medium,6,2,8
112,female,27,category,medium,6,3,8
112,female,27,category,medium,6,4,8
112,female,27,category,medium,6,5,8
112,female,27,category,medium,6,6,8
112,female,27,category,medium,6,7,8
112,female,27,category,large,12,1,9
112,female,27,category,large,12,2,9
112,female,27,category,large,12,3,8
112,female,27,category,large,12,4,8
112,female,27,category,large,12,5,8
112,female,27,category,large,12,6,8
112,female,27,category,large,12,7,8
113,male,30,property,small,2,1,6
113,male,30,property,small,2,2,5
113,male,30,property,small,2,3,4
113,male,30,property,small,2,4,4
113,male,30,property,small,2,5,2
113,male,30,property,small,2,6,3
113,male,30,property,small,2,7,2
113,male,30,property,medium,6,1,7
113,male,30,property,medium,6,2,5
113,male,30,property,medium,6,3,2
113,male,30,property,medium,6,4,2
113,male,30,property,medium,6,5,1
113,male,30,property,medium,6,6,1
113,male,30,property,medium,6,7,1
113,male,30,property,large,12,1,7
113,male,30,property,large,12,2,7
113,male,30,property,large,12,3,3
113,male,30,property,large,12,4,3
113,male,30,property,large,12,5,0
113,male,30,property,large,12,6,0
113,male,30,property,large,12,7,0
114,female,26,property,small,2,1,5
114,female,26,property,small,2,2,6
114,female,26,property,small,2,3,6
114,female,26,property,small,2,4,6
114,female,26,property,small,2,5,6
114,female,26,property,small,2,6,6
114,female,26,property,small,2,7,6
114,female,26,property,medium,6,1,6
114,female,26,property,medium,6,2,6
114,female,26,property,medium,6,3,6
114,female,26,property,medium,6,4,6
114,female,26,property,medium,6,5,5
114,female,26,property,medium,6,6,5
114,female,26,property,medium,6,7,6
114,female,26,property,large,12,1,6
114,female,26,property,large,12,2,7
114,female,26,property,large,12,3,6
114,female,26,property,large,12,4,5
114,female,26,property,large,12,5,5
114,female,26,property,large,12,6,6
114,female,26,property,large,12,7,6
115,female,21,category,small,2,1,7
115,female,21,category,small,2,2,8
115,female,21,category,small,2,3,8
115,female,21,category,small,2,4,8
115,female,21,category,small,2,5,8
115,female,21,category,small,2,6,8
115,female,21,category,small,2,7,9
115,female,21,category,medium,6,1,9
115,female,21,category,medium,6,2,9
115,female,21,category,medium,6,3,9
115,female,21,category,medium,6,4,9
115,female,21,category,medium,6,5,9
115,female,21,category,medium,6,6,9
115,female,21,category,medium,6,7,9
115,female,21,category,large,12,1,9
115,female,21,category,large,12,2,9
115,female,21,category,large,12,3,9
115,female,21,category,large,12,4,9
115,female,21,category,large,12,5,9
115,female,21,category,large,12,6,9
115,female,21,category,large,12,7,9
116,female,27,property,small,2,1,6
116,female,27,property,small,2,2,6
116,female,27,property,small,2,3,8
116,female,27,property,small,2,4,8
116,female,27,property,small,2,5,8
116,female,27,property,small,2,6,7
116,female,27,property,small,2,7,3
116,female,27,property,medium,6,1,8
116,female,27,property,medium,6,2,8
116,female,27,property,medium,6,3,7
116,female,27,property,medium,6,4,2
116,female,27,property,medium,6,5,1
116,female,27,property,medium,6,6,1
116,female,27,property,medium,6,7,1
116,female,27,property,large,12,1,8
116,female,27,property,large,12,2,8
116,female,27,property,large,12,3,5
116,female,27,property,large,12,4,2
116,female,27,property,large,12,5,1
116,female,27,property,large,12,6,1
116,female,27,property,large,12,7,0
117,female,20,property,small,2,1,8
117,female,20,property,small,2,2,7
117,female,20,property,small,2,3,5
117,female,20,property,small,2,4,3
117,female,20,property,small,2,5,2
117,female,20,property,small,2,6,1
117,female,20,property,small,2,7,0
117,female,20,property,medium,6,1,9
117,female,20,property,medium,6,2,6
117,female,20,property,medium,6,3,5
117,female,20,property,medium,6,4,4
117,female,20,property,medium,6,5,2
117,female,20,property,medium,6,6,1
117,female,20,property,medium,6,7,0
117,female,20,property,large,12,1,9
117,female,20,property,large,12,2,7
117,female,20,property,large,12,3,6
117,female,20,property,large,12,4,4
117,female,20,property,large,12,5,2
117,female,20,property,large,12,6,3
117,female,20,property,large,12,7,0
118,female,34,category,small,2,1,3
118,female,34,category,small,2,2,1
118,female,34,category,small,2,3,7
118,female,34,category,small,2,4,7
118,female,34,category,small,2,5,8
118,female,34,category,small,2,6,4
118,female,34,category,small,2,7,2
118,female,34,category,medium,6,1,6
118,female,34,category,medium,6,2,7
118,female,34,category,medium,6,3,8
118,female,34,category,medium,6,4,4
118,female,34,category,medium,6,5,2
118,female,34,category,medium,6,6,1
118,female,34,category,medium,6,7,0
118,female,34,category,large,12,1,6
118,female,34,category,large,12,2,3
118,female,34,category,large,12,3,8
118,female,34,category,large,12,4,6
118,female,34,category,large,12,5,1
118,female,34,category,large,12,6,1
118,female,34,category,large,12,7,0
119,male,31,category,small,2,1,9
119,male,31,category,small,2,2,9
119,male,31,category,small,2,3,7
119,male,31,category,small,2,4,6
119,male,31,category,small,2,5,1
119,male,31,category,small,2,6,0
119,male,31,category,small,2,7,2
119,male,31,category,medium,6,1,9
119,male,31,category,medium,6,2,9
119,male,31,category,medium,6,3,0
119,male,31,category,medium,6,4,0
119,male,31,category,medium,6,5,0
119,male,31,category,medium,6,6,0
119,male,31,category,medium,6,7,0
119,male,31,category,large,12,1,9
119,male,31,category,large,12,2,9
119,male,31,category,large,12,3,0
119,male,31,category,large,12,4,0
119,male,31,category,large,12,5,0
119,male,31,category,large,12,6,0
119,male,31,category,large,12,7,0
120,male,35,category,small,2,1,0
120,male,35,category,small,2,2,9
120,male,35,category,small,2,3,9
120,male,35,category,small,2,4,5
120,male,35,category,small,2,5,3
120,male,35,category,small,2,6,0
120,male,35,category,small,2,7,0
120,male,35,category,medium,6,1,9
120,male,35,category,medium,6,2,9
120,male,35,category,medium,6,3,9
120,male,35,category,medium,6,4,6
120,male,35,category,medium,6,5,7
120,male,35,category,medium,6,6,0
120,male,35,category,medium,6,7,0
120,male,35,category,large,12,1,9
120,male,35,category,large,12,2,9
120,male,35,category,large,12,3,9
120,male,35,category,large,12,4,8
120,male,35,category,large,12,5,1
120,male,35,category,large,12,6,1
120,male,35,category,large,12,7,0
121,male,23,category,small,2,1,6
121,male,23,category,small,2,2,8
121,male,23,category,small,2,3,7
121,male,23,category,small,2,4,4
121,male,23,category,small,2,5,4
121,male,23,category,small,2,6,4
121,male,23,category,small,2,7,4
121,male,23,category,medium,6,1,8
121,male,23,category,medium,6,2,7
121,male,23,category,medium,6,3,6
121,male,23,category,medium,6,4,4
121,male,23,category,medium,6,5,4
121,male,23,category,medium,6,6,4
121,male,23,category,medium,6,7,4
121,male,23,category,large,12,1,8
121,male,23,category,large,12,2,8
121,male,23,category,large,12,3,7
121,male,23,category,large,12,4,4
121,male,23,category,large,12,5,4
121,male,23,category,large,12,6,4
121,male,23,category,large,12,7,4
122,male,22,category,small,2,1,9
122,male,22,category,small,2,2,7
122,male,22,category,small,2,3,3
122,male,22,category,small,2,4,3
122,male,22,category,small,2,5,2
122,male,22,category,small,2,6,2
122,male,22,category,small,2,7,1
122,male,22,category,medium,6,1,9
122,male,22,category,medium,6,2,6
122,male,22,category,medium,6,3,3
122,male,22,category,medium,6,4,2
122,male,22,category,medium,6,5,1
122,male,22,category,medium,6,6,0
122,male,22,category,medium,6,7,0
122,male,22,category,large,12,1,9
122,male,22,category,large,12,2,8
122,male,22,category,large,12,3,2
122,male,22,category,large,12,4,1
122,male,22,category,large,12,5,1
122,male,22,category,large,12,6,0
122,male,22,category,large,12,7,0
123,male,27,category,small,2,1,5
